날짜,구분,소화조_투입량_tpd,반입_총량_tpd,반입_음폐수_tpd,반입_가축분뇨_tpd,반입_음식물_tpd,반입비율_음폐수,반입비율_가축분뇨,반입비율_음식물,유입비율_음폐수,유입비율_가축분뇨,유입비율_음식물,투입톤_음폐수_t,투입톤_가축분뇨_t,투입톤_음식물_t,잔존재고_음폐수_t,잔존재고_가축분뇨_t,잔존재고_음식물_t,잔존재고_합계_t,재고_평균체류일,발생가중재고_음폐수_t,발생가중재고_가축분뇨_t,발생가중재고_음식물_t,예측CH4_음폐수_m3d,예측CH4_가축분뇨_m3d,예측CH4_음식물_m3d,예측CH4_합계_m3d,실측CH4_m3d,잔차_m3d,잔차율_pct,소화액_TS_pct,소화액_VS_pct,소화액_pH,소화조_온도_C,VFA_A_mgL,ALK_A_mgL,VFA_ALK_A,NH3N_A_mgL,FAN_A_mgL,OLR_kgVS_m3d
2019-01-08,학습,216.0,221.04,106.22,99.21,15.61,0.4805,0.4488,0.0706,0.5216,0.4055,0.0729,112.67,87.58,15.75,1465.76,1009.62,201.48,2676.87,12.02,119.636,42.548,14.515,4794.5,2217.2,194.6,7206.4,6330.9,-875.5,-13.83,2.555,1.095,7.8,38.0,3215.0,15680.0,0.205,,,1.301
2019-01-09,학습,216.0,210.37,98.8,95.89,15.68,0.4696,0.4558,0.0745,0.5075,0.4191,0.0734,109.625,90.53,15.845,1458.19,1019.43,201.22,2678.84,11.97,117.632,43.379,14.646,4714.2,2260.5,196.4,7171.1,6180.6,-990.5,-16.03,2.435,1.525,7.8,38.0,3184.0,15842.0,0.201,,,1.42
2019-01-10,학습,216.0,207.37,100.33,89.77,17.27,0.4838,0.4329,0.0833,0.501,0.4229,0.0761,108.219,91.347,16.434,1449.82,1029.27,201.56,2680.65,11.93,115.834,44.15,14.913,4642.1,2300.7,200.0,7142.8,6314.0,-828.8,-13.13,2.38,1.02,7.76,38.0,3205.0,15684.0,0.2043,,,1.331
2019-01-11,학습,216.0,205.42,99.75,88.33,17.34,0.4856,0.43,0.0844,0.4967,0.4249,0.0784,107.296,91.772,16.932,1441.19,1038.74,202.38,2682.32,11.89,114.356,44.839,15.244,4582.9,2336.6,204.4,7123.9,6501.1,-622.7,-9.58,,,,,,,,,,
2019-01-12,학습,216.0,185.59,128.08,41.59,15.92,0.6901,0.2241,0.0858,0.5507,0.3689,0.0805,118.944,79.679,17.377,1444.91,1035.37,203.58,2683.85,11.85,118.104,44.456,15.603,4733.1,2316.7,209.2,7259.0,6843.5,-415.5,-6.07,,,,,,,,,,
2019-01-13,학습,225.0,42.45,,42.45,,,1.0,,0.4844,0.4483,0.0673,108.998,100.857,15.145,1438.38,1053.44,202.44,2694.26,11.78,116.437,45.826,15.179,4666.3,2388.0,203.5,7257.8,7282.6,24.8,0.34,,,,,,,,,,
2019-01-14,학습,207.0,134.56,75.69,37.3,21.57,0.5625,0.2772,0.1603,0.5034,0.4067,0.0899,104.206,84.181,18.613,1427.58,1053.39,204.87,2685.84,11.79,113.492,45.654,15.929,4548.3,2379.1,213.6,7140.9,6510.8,-630.1,-9.68,2.33,1.08,7.78,38.0,3198.0,15820.0,0.2021,3142.8,249.8,1.34
2019-01-15,학습,216.0,206.06,78.05,112.88,15.13,0.3788,0.5478,0.0734,0.4718,0.4424,0.0857,101.917,95.563,18.52,1415.35,1064.73,207.01,2687.09,11.76,110.76,46.42,16.413,4438.8,2419.0,220.1,7077.8,6572.9,-504.9,-7.68,2.32,1.08,7.78,38.0,3085.0,15750.0,0.1959,,,1.366
2019-01-16,학습,216.0,227.5,104.05,108.65,14.8,0.4574,0.4776,0.0651,0.4681,0.4516,0.0803,101.1,97.547,17.353,1403.29,1077.15,207.81,2688.24,11.74,108.748,47.228,16.393,4358.2,2461.1,219.8,7039.1,6213.2,-825.9,-13.29,2.3,1.01,7.8,38.0,3032.0,15923.0,0.1904,,,1.345
2019-01-17,학습,216.0,235.23,79.6,139.07,16.56,0.3384,0.5912,0.0704,0.4334,0.4889,0.0777,93.618,105.602,16.779,1384.7,1096.63,207.97,2689.3,11.71,104.515,48.56,16.207,4188.5,2530.5,217.3,6936.3,6097.2,-839.2,-13.76,2.4,1.07,7.78,38.0,3102.0,15840.0,0.1958,,,1.334
2019-01-18,학습,216.0,154.13,100.01,36.27,17.85,0.6489,0.2353,0.1158,0.4919,0.42,0.088,106.257,90.727,19.016,1380.24,1099.67,210.36,2690.28,11.69,106.96,48.5,16.751,4286.5,2527.4,224.6,7038.5,6026.2,-1012.3,-16.8,2.29,1.035,7.78,38.0,3092.0,15785.0,0.1959,,,1.323
2019-01-19,학습,216.0,233.29,128.69,89.88,14.72,0.5516,0.3853,0.0631,0.5083,0.4105,0.0812,109.801,88.664,17.535,1379.69,1100.41,211.08,2691.18,11.67,109.885,48.285,16.678,4403.7,2516.2,223.6,7143.5,6412.6,-730.9,-11.4,,,,,,,,,,
2019-01-20,학습,216.0,46.61,,46.61,,,1.0,,0.4446,0.4903,0.0651,96.028,105.915,14.057,1365.4,1118.34,208.26,2692.0,11.66,106.18,49.482,15.585,4255.2,2578.6,209.0,7042.7,6676.7,-366.0,-5.48,,,,,,,,,,
2019-01-21,학습,216.0,136.21,72.71,41.64,21.86,0.5338,0.3057,0.1605,0.4667,0.4445,0.0888,100.817,96.006,19.177,1357.05,1124.93,210.78,2692.76,11.64,105.81,49.706,16.375,4240.4,2590.2,219.6,7050.2,4843.7,-2206.5,-45.56,2.37,1.08,7.84,37.85,3054.0,16058.0,0.1902,3170.0,265.2,1.382
2019-01-22,학습,217.0,170.39,78.49,77.69,14.21,0.4606,0.456,0.0834,0.4652,0.4474,0.0874,100.943,97.092,18.965,1349.49,1132.08,212.89,2694.46,11.62,105.633,49.983,16.851,4233.3,2604.7,225.9,7063.9,4717.1,-2346.8,-49.75,2.435,1.085,7.83,38.0,2931.0,16105.0,0.182,3169.5,262.8,1.362
2019-01-23,학습,216.0,165.09,78.1,75.64,11.35,0.4731,0.4582,0.0688,0.4673,0.4503,0.0825,100.929,97.258,17.813,1342.52,1138.82,213.69,2695.02,11.61,105.518,50.232,16.829,4228.7,2617.6,225.6,7072.0,6207.1,-864.9,-13.93,2.28,1.005,7.8,38.0,3021.0,16061.0,0.1881,,,1.307
2019-01-24,학습,216.0,259.81,103.23,135.75,20.83,0.3973,0.5225,0.0802,0.4484,0.4697,0.0818,96.858,101.463,17.679,1332.03,1149.23,214.28,2695.54,11.6,103.819,50.779,16.774,4160.6,2646.2,224.9,7031.7,6226.4,-805.2,-12.93,2.27,1.075,7.68,38.1,2994.0,15890.0,0.1884,,,1.412
2019-01-25,학습,210.0,230.36,110.42,102.71,17.23,0.4793,0.4459,0.0748,0.4569,0.4632,0.0799,95.942,97.274,16.783,1321.47,1154.62,213.93,2690.02,11.62,102.404,50.909,16.468,4103.9,2652.9,220.8,6977.7,5871.5,-1106.1,-18.84,,,,,,,,,,
2019-01-26,학습,212.0,186.22,130.16,40.81,15.25,0.699,0.2191,0.0819,0.5237,0.3958,0.0805,111.027,83.914,17.059,1326.84,1146.21,213.88,2686.94,11.62,107.566,49.951,16.342,4310.8,2603.0,219.1,7132.9,6079.7,-1053.2,-17.32,,,,,,,,,,
2019-01-27,학습,212.0,64.68,23.38,41.3,,0.3615,0.6385,,0.4679,0.453,0.0791,99.2,96.039,16.761,1319.95,1150.61,213.54,2684.1,11.63,106.019,50.107,16.167,4248.8,2611.1,216.8,7076.6,6759.8,-316.8,-4.69,,,,,,,,,,
2019-01-28,학습,216.0,135.59,76.93,36.75,21.91,0.5674,0.271,0.1616,0.4953,0.4029,0.1018,106.982,87.036,21.982,1321.4,1145.64,218.45,2685.49,11.61,108.177,49.519,17.614,4335.3,2580.5,236.2,7151.9,6750.2,-401.7,-5.95,2.315,1.05,7.66,38.1,2785.0,15452.0,0.1802,2969.9,179.7,1.512
2019-01-29,학습,206.0,126.46,23.16,88.2,15.1,0.1831,0.6975,0.1194,0.4087,0.4847,0.1067,84.189,99.839,21.972,1299.93,1153.88,222.96,2676.77,11.64,100.391,50.044,18.597,4023.2,2607.8,249.3,6880.4,6082.1,-798.4,-13.13,2.32,1.0,7.76,38.1,2754.0,15602.0,0.1765,,,1.445
2019-01-30,학습,192.0,265.95,104.43,150.64,10.88,0.3927,0.5664,0.0409,0.4042,0.5075,0.0883,77.609,97.436,16.955,1273.6,1159.06,222.09,2654.75,11.73,92.957,50.298,17.762,3725.3,2621.1,238.2,6584.5,5122.8,-1461.8,-28.53,2.55,1.195,7.7,38.0,2876.0,15423.0,0.1865,,,1.114
2019-01-31,학습,192.0,132.15,76.04,36.18,19.93,0.5754,0.2738,0.1508,0.4522,0.442,0.1058,86.823,84.857,20.32,1258.59,1151.24,224.65,2634.49,11.8,92.058,49.507,18.202,3689.3,2579.8,244.1,6513.2,5404.9,-1108.3,-20.5,2.365,1.11,7.68,38.05,2735.0,15351.0,0.1782,,,1.176
2019-02-01,학습,192.0,180.96,126.52,35.77,18.67,0.6992,0.1977,0.1032,0.5217,0.3733,0.1051,100.158,71.666,20.176,1258.12,1130.86,226.86,2615.84,11.86,96.838,47.78,18.459,3880.8,2489.9,247.5,6618.2,5175.2,-1442.9,-27.88,2.435,1.085,7.72,37.95,2750.0,15568.0,0.1766,,,1.267
2019-02-02,학습,192.0,174.0,155.8,,18.2,0.8954,,0.1046,0.5939,0.3067,0.0994,114.03,58.883,19.086,1271.56,1099.33,227.81,2598.69,11.91,105.334,45.29,18.307,4221.3,2360.1,245.5,6826.9,5573.4,-1253.5,-22.49,,,,,,,,,,
2019-02-03,학습,192.0,152.26,23.6,128.66,,0.155,0.845,,0.4617,0.4403,0.098,88.638,84.54,18.822,1258.53,1095.97,228.42,2582.91,11.95,100.417,45.229,18.125,4024.3,2356.9,243.0,6624.2,6066.2,-558.1,-9.2,,,,,,,,,,
2019-02-04,학습,192.0,198.65,101.6,48.41,48.64,0.5115,0.2437,0.2449,0.4751,0.3874,0.1376,91.212,74.377,26.411,1249.11,1082.72,236.57,2568.39,11.98,98.414,44.363,20.277,3944.0,2311.8,271.9,6527.7,5986.8,-540.9,-9.04,,,,,,,,,,
2019-02-05,학습,150.0,118.98,,118.98,,,1.0,,0.402,0.4597,0.1383,60.296,68.96,20.744,1209.53,1065.11,238.4,2513.04,12.21,84.813,43.195,20.044,3398.9,2250.9,268.8,5918.6,,,,,,,,,,,,,
2019-02-06,학습,160.0,98.76,98.76,,,1.0,,,0.42,0.4538,0.1262,67.203,72.61,20.187,1180.03,1052.56,239.52,2472.11,12.35,79.187,42.494,19.718,3173.5,2214.4,264.4,5652.3,,,,,,,,,,,,,
2019-02-07,학습,168.0,188.18,128.04,41.34,18.8,0.6804,0.2197,0.0999,0.4734,0.4058,0.1208,79.533,68.175,20.292,1165.21,1036.57,240.66,2442.45,12.43,80.65,41.545,19.527,3232.1,2165.0,261.8,5658.9,5047.3,-611.6,-12.12,2.135,0.74,7.78,38.05,2648.0,15842.0,0.1672,2847.9,218.2,1.082
2019-02-08,학습,168.0,274.24,124.54,130.41,19.29,0.4541,0.4755,0.0703,0.4691,0.4213,0.1096,78.812,70.781,18.406,1150.86,1024.47,239.83,2415.16,12.5,81.264,40.947,18.831,3256.7,2133.8,252.5,5643.0,5184.4,-458.6,-8.85,2.33,1.03,7.7,38.0,2728.0,15645.0,0.1744,,,1.153
2019-02-09,학습,168.0,200.19,178.36,,21.83,0.891,,0.109,0.5114,0.3902,0.0984,85.923,65.553,16.524,1144.76,1008.11,237.17,2390.05,12.55,84.487,40.021,17.792,3385.9,2085.5,238.6,5709.9,5419.9,-290.0,-5.35,,,,,,,,,,
2019-02-10,학습,168.0,26.25,26.25,,,1.0,,,0.5497,0.3614,0.0889,92.358,60.707,14.935,1145.59,988.22,233.15,2366.96,12.59,89.048,38.847,16.607,3568.7,2024.3,222.7,5815.7,5912.3,96.6,1.63,,,,,,,,,,
2019-02-11,학습,168.0,179.46,78.76,78.2,22.5,0.4389,0.4358,0.1254,0.5254,0.3777,0.0969,88.261,63.456,16.283,1142.26,972.66,230.79,2345.7,12.61,90.222,38.069,16.204,3615.7,1983.8,217.3,5816.8,5419.9,-396.9,-7.32,2.36,1.07,7.72,38.0,2775.0,15458.0,0.1795,3205.0,210.2,1.121
2019-02-12,학습,168.0,232.11,129.35,87.86,14.9,0.5573,0.3785,0.0642,0.5329,0.3779,0.0892,89.52,63.488,14.992,1140.45,958.38,227.33,2326.15,12.63,91.45,37.412,15.542,3664.9,1949.6,208.4,5822.9,4886.0,-936.9,-19.17,2.37,1.005,7.7,38.05,2879.0,15365.0,0.1874,,,1.105
2019-02-13,학습,192.0,227.49,126.35,89.06,12.08,0.5554,0.3915,0.0531,0.5384,0.3813,0.0803,103.378,73.202,15.42,1152.64,954.95,224.57,2332.16,12.51,97.751,37.63,15.219,3917.4,1960.9,204.1,6082.4,5447.6,-634.8,-11.65,2.46,1.12,7.76,38.0,2869.0,15654.0,0.1833,,,1.205
2019-02-14,학습,192.0,234.73,100.38,114.98,19.37,0.4276,0.4898,0.0825,0.51,0.4091,0.0809,97.927,78.544,15.529,1158.41,957.14,222.14,2337.69,12.4,99.456,38.243,15.032,3985.8,1992.9,201.6,6180.2,5630.5,-549.7,-9.76,2.46,1.12,7.76,38.0,2869.0,15654.0,0.1833,,,1.205
2019-02-15,학습,198.0,178.51,126.37,33.79,18.35,0.7079,0.1893,0.1028,0.5622,0.3512,0.0867,111.308,69.535,17.157,1177.09,950.15,221.54,2348.78,12.27,105.86,38.043,15.393,4242.4,1982.5,206.4,6431.3,5910.0,-521.3,-8.82,2.38,0.94,7.8,38.0,2905.0,15688.0,0.1852,,,1.26
2019-02-16,학습,216.0,230.41,126.86,86.68,16.87,0.5506,0.3762,0.0732,0.559,0.3579,0.083,120.755,77.308,17.937,1203.73,951.49,221.76,2376.98,12.06,113.588,38.495,15.873,4552.1,2006.0,212.8,6771.0,6701.7,-69.3,-1.03,,,,,,,,,,
2019-02-17,학습,216.0,22.45,22.45,,,1.0,,,0.6052,0.3233,0.0716,130.712,69.825,15.462,1238.2,945.24,219.49,2402.93,11.89,122.338,38.28,15.457,4902.8,1994.8,207.3,7104.8,7037.5,-67.3,-0.96,,,,,,,,,,
2019-02-18,학습,216.0,254.08,100.29,132.49,21.3,0.3947,0.5214,0.0838,0.5519,0.3735,0.0747,119.201,80.667,16.132,1258.4,950.33,218.08,2426.8,11.74,123.129,38.965,15.375,4934.5,2030.5,206.2,7171.1,6842.7,-328.5,-4.8,2.3,1.09,7.84,38.1,2882.0,15802.0,0.1824,,,1.404
2019-02-19,학습,216.0,235.48,124.15,95.77,15.56,0.5272,0.4067,0.0661,0.5454,0.3821,0.0724,117.811,82.542,15.647,1275.6,956.88,216.29,2448.77,11.62,123.061,39.697,15.173,4931.8,2068.6,203.4,7203.8,6601.0,-602.8,-9.13,2.235,0.995,7.8,38.05,2834.0,15715.0,0.1803,,,1.39
2019-02-20,학습,216.0,131.99,102.54,18.0,11.45,0.7769,0.1364,0.0867,0.6072,0.3165,0.0763,131.165,68.362,16.472,1304.77,948.74,215.47,2468.97,11.51,128.361,39.184,15.284,5144.2,2041.9,204.9,7391.0,6708.1,-682.9,-10.18,2.5,1.145,7.79,38.1,2840.0,15784.0,0.1799,,,1.485
2019-02-21,학습,216.0,189.02,79.08,90.53,19.41,0.4184,0.4789,0.1027,0.556,0.3606,0.0834,120.087,77.891,18.022,1320.53,950.77,216.26,2487.57,11.43,127.198,39.51,15.824,5097.5,2058.9,212.2,7368.6,6769.4,-599.3,-8.85,2.33,1.13,7.94,38.1,2788.0,15900.0,0.1753,,,1.426
2019-02-22,학습,216.0,208.18,102.54,88.06,17.58,0.4926,0.423,0.0844,0.5385,0.3778,0.0837,116.323,81.595,18.082,1331.27,956.35,217.05,2504.67,11.36,124.975,40.084,16.21,5008.5,2088.8,217.3,7314.6,7070.8,-243.8,-3.45,,,,,,,,,,
2019-02-23,학습,216.0,144.56,128.14,,16.42,0.8864,,0.1136,0.5683,0.3493,0.0823,122.759,75.456,17.785,1347.59,955.34,217.48,2520.41,11.3,126.179,40.08,16.384,5056.7,2088.6,219.7,7365.0,7516.2,151.2,2.01,,,,,,,,,,
2019-02-24,학습,216.0,82.42,,82.42,,,1.0,,0.5171,0.411,0.0719,111.7,88.772,15.527,1351.54,967.73,215.62,2534.89,11.25,122.498,41.142,15.825,4909.2,2144.0,212.2,7265.3,7902.9,637.5,8.07,,,,,,,,,,
2019-02-25,학습,216.0,187.48,127.09,37.95,22.44,0.6779,0.2024,0.1197,0.5528,0.3647,0.0825,119.413,78.766,17.821,1362.89,969.12,216.2,2548.21,11.21,123.312,41.244,16.133,4941.8,2149.3,216.3,7307.4,6863.7,-443.6,-6.46,2.37,0.905,7.88,38.0,2885.0,15685.0,0.1839,3186.7,299.7,0.983
2019-02-26,학습,216.0,208.46,104.67,88.32,15.47,0.5021,0.4237,0.0742,0.5408,0.3786,0.0805,116.82,81.783,17.397,1370.74,973.41,216.31,2560.47,11.18,122.778,41.571,16.215,4920.4,2166.3,217.4,7304.1,6113.5,-1190.6,-19.47,2.485,0.94,7.82,38.0,2905.0,15425.0,0.1883,,,1.242
2019-02-27,학습,192.0,268.89,127.5,129.54,11.85,0.4742,0.4818,0.0441,0.5243,0.4042,0.0715,100.662,77.612,13.726,1361.8,973.2,212.74,2547.74,11.26,115.985,41.516,15.17,4648.2,2163.4,203.4,7015.0,6198.0,-817.0,-13.18,2.32,1.0,7.84,38.0,2854.0,15548.0,0.1836,,,1.327
2019-02-28,학습,192.0,204.56,106.03,78.25,20.28,0.5183,0.3825,0.0991,0.5228,0.3986,0.0786,100.368,76.54,15.092,1353.29,971.92,210.82,2536.04,11.33,111.678,41.383,14.867,4475.6,2156.5,199.3,6831.4,6080.7,-750.7,-12.35,2.305,0.925,7.84,38.05,2870.0,15482.0,0.1854,,,1.282
2019-03-01,학습,192.0,92.23,74.26,,17.97,0.8052,,0.1948,0.5425,0.3582,0.0993,104.167,68.771,19.062,1349.25,962.98,213.03,2525.27,11.4,110.541,40.648,15.852,4430.0,2118.2,212.5,6760.8,5938.2,-822.6,-13.85,,,,,,,,,,
2019-03-02,학습,192.0,183.36,77.78,88.26,17.32,0.4242,0.4813,0.0945,0.5128,0.3891,0.0981,98.466,74.704,18.83,1339.84,960.69,214.83,2515.36,11.45,107.56,40.499,16.453,4310.5,2110.5,220.6,6641.6,6258.7,-382.9,-6.12,,,,,,,,,,
2019-03-03,학습,192.0,,,,,,,,0.4899,0.413,0.0971,94.052,79.298,18.65,1326.76,963.18,216.3,2506.24,11.5,103.956,40.74,16.809,4166.1,2123.0,225.4,6514.5,6687.4,172.9,2.59,,,,,,,,,,
2019-03-04,학습,182.0,224.72,73.39,128.77,22.56,0.3266,0.573,0.1004,0.4465,0.4555,0.098,81.257,82.907,17.836,1301.94,969.07,216.84,2487.85,11.58,96.615,41.234,16.808,3871.9,2148.7,225.4,6246.0,5976.4,-269.5,-4.51,2.335,1.18,7.9,37.95,2755.0,15628.0,0.1763,3226.0,322.9,1.228
2019-03-05,학습,168.0,211.78,101.54,95.23,15.01,0.4795,0.4497,0.0709,0.4554,0.4539,0.0907,76.506,76.263,15.231,1274.35,967.85,214.74,2456.93,11.72,90.187,41.121,16.025,3614.3,2142.9,214.9,5972.0,5295.4,-676.6,-12.78,2.425,1.08,7.84,37.95,2788.0,15544.0,0.1794,3226.0,273.2,1.138
2019-03-06,학습,168.0,202.56,151.87,38.38,12.31,0.7498,0.1895,0.0608,0.5361,0.3815,0.0825,90.06,64.085,13.855,1262.51,954.55,211.42,2428.49,11.84,91.645,40.051,15.079,3672.7,2087.1,202.2,5962.0,5311.8,-650.2,-12.24,2.465,1.04,7.81,37.95,2850.0,15500.0,0.1839,,,1.13
2019-03-07,학습,168.0,238.56,131.41,86.3,20.85,0.5508,0.3618,0.0874,0.5402,0.376,0.0838,90.747,63.169,14.084,1252.32,941.4,208.6,2402.32,11.94,92.818,39.069,14.503,3719.8,2036.0,194.5,5950.2,5823.0,-127.2,-2.18,2.51,1.1,7.82,38.0,2854.0,15455.0,0.1847,,,1.199
2019-03-08,학습,168.0,278.99,153.14,108.62,17.23,0.5489,0.3893,0.0618,0.5426,0.3797,0.0777,91.156,63.793,13.051,1243.34,929.92,204.97,2378.24,12.03,93.706,38.285,13.8,3755.3,1995.1,185.0,5935.4,5358.6,-576.9,-10.77,2.485,1.015,7.86,38.0,2762.0,15527.0,0.1779,,,1.121
2019-03-09,학습,160.0,140.19,104.37,18.93,16.89,0.7445,0.135,0.1205,0.5991,0.3112,0.0897,95.859,49.795,14.346,1239.79,905.37,202.93,2348.09,12.14,96.134,36.5,13.71,3852.6,1902.0,183.8,5938.5,5182.9,-755.6,-14.58,,,,,,,,,,
2019-03-10,학습,144.0,,,,,,,,0.64,0.2617,0.0983,92.154,37.688,14.158,1232.82,870.66,200.86,2304.34,12.32,96.15,34.015,13.592,3853.3,1772.5,182.2,5808.0,5313.3,-494.7,-9.31,,,,,,,,,,
2019-03-11,학습,114.0,223.47,100.0,102.16,21.31,0.4475,0.4572,0.0954,0.5857,0.3168,0.0975,66.775,36.111,11.114,1201.02,837.16,195.92,2234.1,12.64,86.008,31.778,12.598,3446.8,1656.0,168.9,5271.7,4587.9,-683.9,-14.91,2.35,1.19,7.92,38.05,2834.0,15580.0,0.1819,3051.0,320.1,0.903
2019-03-12,학습,144.0,132.69,76.09,41.64,14.96,0.5734,0.3138,0.1127,0.5823,0.3159,0.1018,83.848,45.494,14.658,1188.84,815.72,194.91,2199.47,12.75,86.582,30.629,12.984,3469.8,1596.1,174.1,5240.0,5000.0,-240.0,-4.8,2.35,0.99,7.84,38.0,2747.0,15430.0,0.178,3334.6,288.4,1.022
2019-03-13,학습,120.0,225.87,126.32,87.95,11.6,0.5593,0.3894,0.0514,0.5758,0.3367,0.0875,69.093,40.402,10.505,1162.88,790.9,189.83,2143.61,12.98,81.034,29.245,12.001,3247.5,1524.0,160.9,4932.4,4256.1,-676.3,-15.89,2.59,1.27,7.92,38.0,2658.0,15550.0,0.1709,3239.6,331.0,0.867
2019-03-14,학습,120.0,265.96,104.6,141.25,20.11,0.3933,0.5311,0.0756,0.5242,0.3917,0.0842,62.9,47.0,10.1,1132.8,774.66,184.75,2092.22,13.18,75.136,28.598,11.21,3011.1,1490.3,150.3,4651.7,4217.1,-434.7,-10.31,2.325,1.27,7.9,38.0,2648.0,15485.0,0.171,3640.5,356.9,0.836
2019-03-15,학습,120.0,180.09,126.59,35.45,18.05,0.7029,0.1968,0.1002,0.5748,0.3365,0.0887,68.97,40.384,10.646,1111.2,753.11,180.63,2044.93,13.34,73.926,27.519,10.834,2962.6,1434.1,145.3,4542.0,4236.9,-305.0,-7.2,2.29,0.935,7.9,38.0,2664.0,15505.0,0.1718,3300.9,330.4,0.892
2019-03-16,학습,120.0,231.74,128.13,88.39,15.22,0.5529,0.3814,0.0657,0.5686,0.3492,0.0822,68.228,41.909,9.863,1090.58,734.8,176.05,2001.43,13.48,72.883,26.725,10.343,2920.9,1392.7,138.7,4452.2,4200.9,-251.4,-5.98,,,,,,,,,,
2019-03-17,학습,120.0,,,,,,,,0.5641,0.3584,0.0775,67.696,43.003,9.302,1071.08,719.05,171.27,1961.4,13.6,72.027,26.138,9.84,2886.5,1362.1,131.9,4380.6,4309.1,-71.4,-1.66,,,,,,,,,,
2019-03-18,학습,154.0,221.7,73.95,126.03,21.72,0.3336,0.5685,0.098,0.4988,0.4179,0.0833,76.817,64.353,12.83,1062.25,725.91,170.41,1958.58,13.45,75.148,27.348,10.556,3011.6,1425.1,141.5,4578.2,5254.4,676.1,12.87,2.495,1.09,7.98,37.9,2638.0,15648.0,0.1686,3358.6,393.9,1.142
2019-03-19,학습,184.0,183.52,129.23,39.05,15.24,0.7042,0.2128,0.083,0.557,0.3598,0.0832,102.488,66.197,15.315,1079.81,734.07,172.1,1985.98,13.11,87.341,28.522,11.789,3500.2,1486.3,158.1,5144.6,5783.1,638.5,11.04,2.37,1.15,7.98,37.9,2584.0,15517.0,0.1665,3718.7,427.3,1.309
2019-03-20,학습,192.0,191.42,100.13,79.74,11.55,0.5231,0.4166,0.0603,0.5474,0.3759,0.0767,105.099,72.166,14.735,1098.57,747.54,173.07,2019.19,12.77,95.905,29.997,12.456,3843.4,1563.2,167.0,5573.7,6301.9,728.3,11.56,2.615,1.135,7.9,38.0,2631.0,15488.0,0.1699,3150.8,315.4,1.406
2019-03-21,학습,192.0,186.88,77.57,89.06,20.25,0.4151,0.4766,0.1084,0.5099,0.4044,0.0857,97.9,77.645,16.455,1108.63,765.42,175.69,2049.74,12.48,98.307,31.689,13.426,3939.7,1651.3,180.0,5771.1,6329.4,558.3,8.82,2.395,1.04,7.92,37.95,2588.0,15420.0,0.1678,3104.0,315.3,1.337
2019-03-22,학습,192.0,246.5,100.13,128.6,17.77,0.4062,0.5217,0.0721,0.4805,0.4376,0.0818,92.257,84.028,15.714,1112.25,788.25,177.36,2077.85,12.23,97.531,33.636,13.866,3908.6,1752.8,185.9,5847.3,6037.8,190.5,3.16,2.385,0.94,7.9,37.9,2643.0,15551.0,0.17,3489.2,340.1,1.337
2019-03-23,학습,176.0,144.11,128.09,,16.02,0.8888,,0.1112,0.5194,0.402,0.0785,91.42,70.756,13.823,1114.74,795.98,177.0,2087.72,12.12,96.718,34.228,13.598,3876.0,1783.6,182.3,5842.0,5612.8,-229.2,-4.08,,,,,,,,,,
2019-03-24,학습,192.0,82.77,,82.77,,,1.0,,0.4888,0.442,0.0692,93.855,84.864,13.281,1119.46,817.2,176.13,2112.79,11.93,97.19,35.859,13.252,3895.0,1868.6,177.7,5941.3,6173.3,232.0,3.76,,,,,,,,,,
2019-03-25,학습,192.0,159.44,100.17,37.6,21.67,0.6283,0.2358,0.1359,0.5197,0.3963,0.084,99.788,76.091,16.121,1129.74,827.95,178.17,2135.86,11.76,99.854,36.543,13.869,4001.7,1904.3,186.0,6092.0,6108.1,16.2,0.26,2.35,1.48,7.92,38.1,2721.0,15482.0,0.1758,3338.5,341.1,1.296
2019-03-26,학습,160.0,178.14,75.49,87.96,14.69,0.4238,0.4938,0.0825,0.4971,0.4193,0.0836,79.529,67.093,13.378,1118.94,828.84,177.3,2125.09,11.8,93.394,36.403,13.466,3742.8,1897.0,180.6,5820.4,5239.2,-581.2,-11.09,2.36,1.045,8.02,,2805.0,15521.0,0.1807,3473.7,435.3,1.042
2019-03-27,학습,184.0,221.96,125.52,84.17,12.27,0.5655,0.3792,0.0553,0.514,0.4094,0.0766,94.582,75.327,14.092,1124.06,837.9,177.22,2139.18,11.7,95.431,36.944,13.406,3824.5,1925.2,179.7,5929.4,5562.0,-367.4,-6.61,2.39,0.99,7.94,38.05,2844.0,15468.0,0.1839,3117.0,338.8,1.18
2019-03-28,학습,192.0,228.08,128.57,78.93,20.58,0.5637,0.3461,0.0902,0.5268,0.3931,0.0801,101.146,75.476,15.378,1135.33,846.38,178.42,2160.14,11.57,99.313,37.415,13.751,3980.0,1949.7,184.4,6114.1,5763.7,-350.5,-6.08,2.215,1.195,8.0,38.0,2852.0,15688.0,0.1818,3590.0,440.9,1.234
2019-03-29,학습,192.0,143.8,126.15,0.0,17.65,0.8773,0.0,0.1227,0.6193,0.2893,0.0914,118.913,55.547,17.54,1163.47,834.26,181.7,2179.42,11.47,108.814,36.22,14.634,4360.8,1887.5,196.2,6444.5,5708.1,-736.4,-12.9,2.465,1.2,8.05,37.95,2810.0,15805.0,0.1778,3298.0,438.9,1.214
